order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,product_name,category,quantity,gross_sales_usd,discount_rate,net_sales_usd,cost_usd,sales_channel,shipping_mode,warehouse,sales_region,returned_flag,satisfaction_score,customer_segment
O507030,C30664,2025-12-09 21:00:00,2025-12-15,2025-12-16,Notebook Pack,Supplies,1.0,20.17,0.2,16.14,10.83,online,standard,TOR-WH1,Central,False,2.0,SMB
O507031,C30801,2025-11-27 17:00:00,2025-12-02,2025-12-01,Office Chair,Furniture,3.0,640.38,0.05,608.36,443.03,Online,standard,TOR-WH1,West,False,3.0,Enterprise
O507032,C30658,25/05/2025 18:00,2025-06-01,2025-06-02,Keyboard,Electronics,1.0,97.19,0.2,77.75,59.0,Marketplace,Express ,VAN-WH1,west,False,3.0,Enterprise
O507033,C30017,2025-01-01 13:00:00,2025-01-08,2025-01-12,USB-C Hub,Accessories,1.0,50.24,0.0,50.24,37.54,Retail,Same Day,VAN-WH1,Central,False,3.0,
O507034,C30502,2025-09-26 06:00:00,2025-09-28,2025-09-30,USB-C Hub,Accessories,1.0,49.85,0.1,44.87,32.27,Retail,standard,BER-WH3,East,False,3.0,
O507035,C30315,2025-06-22 01:00:00,2025-06-24,2025-06-28,Webcam,Electronics,2.0,177.55,0.1,159.8,105.29,online,standard,DAL-WH2,East,False,4.0,Enterprise
O507036,C31625,2025-01-05 03:00:00,2025-01-08,2025-01-07,Webcam,Electronics,1.0,88.78,0.15,75.46,48.16,online,Express ,DAL-WH2,EU,False,3.0,Consumer
O507037,C31653,2025-07-23 16:00:00,2025-07-30,2025-08-03,Mouse,Electronics,1.0,48.88,0.15,41.55,29.63,Retail,Standard,BER-WH3,Central,False,4.0,SMB
O507038,C30787,2025-05-11 21:00:00,2025-05-16,2025-05-18,Office Chair,Furniture,1.0,233.11,0.0,233.11,183.76,online,standard,DAL-WH2,west,False,4.0,Consumer
O507039,C30774,2025-08-19 11:00:00,2025-08-21,2025-08-25,Webcam,Electronics,4.0,395.51,0.25,296.63,227.57,Online,Express,VAN-WH1,East,False,3.0,SMB
O507040,C30282,17/02/2025 11:00,2025-02-24,02/23/2025,Mouse,Electronics,2.0,69.66,0.0,69.66,50.49,Retail,Standard,BER-WH3,West,False,4.0,Consumer
O507041,C30056,2025-06-29 00:00:00,2025-07-06,2025-07-07,Printer Ink,Supplies,3.0,133.89,0.2,107.11,73.36,Online,Express ,DAL-WH2,West,False,3.0,
O507042,C30151,2025-05-21 11:00:00,2025-05-26,2025-05-29,Notebook Pack,Supplies,2.0,44.23,0.0,44.23,34.67,Marketplace,Same Day,VAN-WH1,East,False,3.0,smb
O507043,C31267,2025-10-06 02:00:00,2025-10-10,2025-10-10,Desk Lamp,Furniture,1.0,67.08,0.15,57.02,32.47,B2B Sales,Express ,,Central,True,3.0,SMB
O507044,C31378,2025-08-23 13:00:00,2025-08-29,2025-09-07,USB-C Hub,Accessories,1.0,44.11,0.1,39.7,26.36,Retail,Standard,VAN-WH1,Central,False,3.0,Consumer
O507045,C31703,2025-07-18 19:00:00,2025-07-24,2025-07-23,Notebook Pack,Supplies,1.0,22.22,0.25,16.66,12.5,Retail,Standard,TOR-WH1,Central,False,3.0,SMB
O507046,C31490,2025-05-14 12:00:00,2025-05-17,2025-05-29,"Monitor 27""",Electronics,3.0,706.55,0.0,706.55,413.24,Marketplace,Express,VAN-WH1,West,False,3.0,SMB
O507047,C31184,2025-08-10 04:00:00,2025-08-14,2025-08-17,Office Chair,Furniture,2.0,456.06,0.15,387.65,242.99,Online,Same Day,DAL-WH2,East,True,4.0,SMB
O507048,C31775,31/07/2025 17:00,2025-08-05,2025-08-08,Notebook Pack,Supplies,3.0,63.77,0.0,63.77,38.06,Online,Standard,DAL-WH2,East,False,4.0,smb
O507049,C30183,2025-11-25 11:00:00,2025-12-02,2025-12-01,Printer Ink,Supplies,6.0,256.76,0.05,243.92,148.46,Online,standard,TOR-WH1,East,False,5.0,smb
O507050,C31576,2025-10-19 07:00:00,2025-10-26,2025-10-28,Mouse,Electronics,1.0,38.91,0.1,35.02,27.62,Online,Same Day,TOR-WH1,EU,False,5.0,Enterprise
O507051,C30415,2025-05-24 20:00:00,2025-05-31,06/02/2025,USB-C Hub,Accessories,2.0,116.17,0.1,104.55,72.43,Marketplace,Same Day,DAL-WH2,Central,False,2.0,smb
O507052,C30507,2025-05-24 13:00:00,2025-05-31,2025-06-07,Webcam,Electronics,1.0,90.38,0.2,72.3,50.96,Retail,Standard,DAL-WH2,west,True,,smb
O507053,C30422,2025-08-06 02:00:00,2025-08-08,2025-08-08,Mouse,Electronics,4.0,166.41,0.25,124.81,72.13,Marketplace,Express,DAL-WH2,west,False,4.0,Consumer
O507054,C30660,2025-10-05 21:00:00,2025-10-11,2025-10-14,USB-C Hub,Accessories,3.0,122.18,0.25,91.64,54.83,Online,Express ,TOR-WH1,West,True,3.0,
O507055,C31102,2025-11-19 19:00:00,2025-11-23,2025-11-23,USB-C Hub,Accessories,2.0,115.37,0.25,86.53,54.74,Retail,Express,BER-WH3,EU,False,2.0,smb
O507056,C30068,31/01/2025 14:00,2025-02-06,2025-02-10,Mouse,Electronics,2.0,95.52,0.15,81.19,57.85,online,Express,,Central,False,5.0,Enterprise
O507057,C31688,2025-09-24 19:00:00,2025-09-28,2025-09-30,Mouse,Electronics,5.0,191.53,0.05,181.95,138.88,online,Express ,,West,False,4.0,SMB
O507058,C30689,2025-05-29 04:00:00,2025-06-03,2025-06-06,Notebook Pack,Supplies,1.0,18.5,0.05,17.57,11.15,Marketplace,Standard,,East,False,4.0,smb
O507059,C31547,2025-09-06 06:00:00,2025-09-13,2025-09-17,Notebook Pack,Supplies,1.0,18.53,0.2,14.82,9.56,online,Express,DAL-WH2,Central,False,3.0,Enterprise
O507060,C30612,2025-06-08 12:00:00,2025-06-10,2025-06-12,Office Chair,Furniture,2.0,536.78,0.0,536.78,415.31,B2B Sales,Same Day,,west,False,3.0,Enterprise
O507061,C30326,2025-07-10 15:00:00,2025-07-14,2025-07-15,Mouse,Electronics,5.0,207.03,0.2,165.62,112.94,Retail,Express,TOR-WH1,west,False,3.0,SMB
O507062,C31374,2025-11-14 04:00:00,2025-11-21,11/25/2025,Keyboard,Electronics,2.0,145.09,0.25,108.82,83.29,B2B Sales,Express,BER-WH3,West,False,4.0,Consumer
O507063,C30421,2025-07-24 17:00:00,2025-07-30,2025-07-30,Keyboard,Electronics,4.0,279.53,0.15,237.6,164.83,Retail,Express ,TOR-WH1,EU,False,3.0,Enterprise
O507064,C31660,11/03/2025 07:00,2025-03-14,2025-03-13,"Monitor 27""",Electronics,1.0,307.91,0.0,307.91,206.27,online,Express,TOR-WH1,EU,False,2.0,
O507065,C30602,2025-06-19 07:00:00,2025-06-22,2025-06-21,Laptop Stand,Accessories,2.0,76.47,0.0,76.47,43.08,B2B Sales,Standard,TOR-WH1,Central,False,2.0,smb
O507066,C30727,2025-07-07 18:00:00,2025-07-09,2025-07-08,Keyboard,Electronics,1.0,81.68,0.25,61.26,38.82,online,Express ,BER-WH3,East,False,3.0,
O507067,C31448,2025-04-28 10:00:00,2025-05-01,2025-05-02,USB-C Hub,Accessories,1.0,57.75,0.25,43.31,31.19,B2B Sales,standard,DAL-WH2,West,False,3.0,
O507068,C31782,2025-04-08 22:00:00,2025-04-14,2025-04-13,Office Chair,Furniture,2.0,466.79,0.05,443.45,266.27,Online,Express,TOR-WH1,East,False,3.0,smb
O507069,C31384,2025-05-13 14:00:00,2025-05-18,2025-05-20,Printer Ink,Supplies,1.0,47.86,0.25,35.89,20.24,Retail,standard,DAL-WH2,Central,False,3.0,SMB
O507070,C30117,2025-05-13 06:00:00,2025-05-18,2025-05-22,Keyboard,Electronics,1.0,72.37,0.05,68.75,37.87,Retail,Standard,,west,True,3.0,smb
O507071,C31656,2025-09-24 17:00:00,2025-09-26,2025-09-26,Notebook Pack,Supplies,4.0,85.22,0.1,76.7,46.73,online,Same Day,VAN-WH1,EU,False,3.0,Enterprise
O507072,C30806,28/11/2025 02:00,2025-11-30,2025-12-03,Laptop Stand,Accessories,1.0,31.63,0.1,28.47,18.36,Marketplace,standard,VAN-WH1,west,True,2.0,smb
O507073,C31040,2025-07-09 13:00:00,2025-07-12,07/12/2025,Office Chair,Furniture,1.0,264.7,0.15,224.99,146.98,online,standard,DAL-WH2,West,False,3.0,Consumer
O507074,C31599,2025-03-20 10:00:00,2025-03-27,2025-03-31,Mouse,Electronics,1.0,46.59,0.2,37.27,26.57,Marketplace,Same Day,TOR-WH1,Central,False,5.0,Enterprise
O507075,C31449,2025-10-20 06:00:00,2025-10-26,2025-10-30,Notebook Pack,Supplies,4.0,81.41,0.15,69.2,47.11,online,Same Day,TOR-WH1,East,False,2.0,SMB
O507076,C30904,2025-02-22 08:00:00,2025-03-01,2025-03-01,Keyboard,Electronics,2.0,164.74,0.05,156.5,94.35,Online,standard,,East,False,4.0,
O507077,C30589,2025-01-23 20:00:00,2025-01-28,2025-01-27,Webcam,Electronics,3.0,366.29,0.05,347.98,244.01,B2B Sales,standard,VAN-WH1,west,False,3.0,SMB
O507078,C30646,2025-02-01 01:00:00,2025-02-03,2025-02-03,Printer Ink,Supplies,1.0,52.01,0.1,46.81,26.88,Marketplace,standard,BER-WH3,west,False,4.0,smb
O507079,C31327,2025-08-29 01:00:00,2025-09-01,2025-09-01,USB-C Hub,Accessories,2.0,87.83,0.1,79.05,45.0,online,Standard,DAL-WH2,west,True,1.0,smb
O507080,C31440,03/05/2025 20:00,2025-05-06,2025-05-17,Laptop Stand,Accessories,4.0,129.65,0.05,123.17,96.68,Online,Standard,TOR-WH1,west,False,3.0,Consumer
O507081,C30393,2025-11-01 10:00:00,2025-11-04,2025-11-04,"Monitor 27""",Electronics,3.0,733.33,0.05,696.66,384.03,online,Express ,DAL-WH2,Central,False,4.0,
O507082,C30143,2025-07-20 12:00:00,2025-07-27,2025-07-28,"Monitor 27""",Electronics,2.0,551.31,0.2,441.05,349.51,B2B Sales,Standard,,West,False,5.0,Consumer
O507083,C31496,2025-09-08 21:00:00,2025-09-15,2025-09-16,Notebook Pack,Supplies,1.0,19.36,0.2,15.49,12.12,Retail,standard,VAN-WH1,west,False,4.0,SMB
O507084,C31165,2025-02-15 15:00:00,2025-02-17,02/18/2025,Office Chair,Furniture,2.0,502.68,0.15,427.28,320.66,Marketplace,Standard,DAL-WH2,West,False,3.0,Enterprise
O507085,C30159,2025-09-14 01:00:00,2025-09-21,2025-09-28,USB-C Hub,Accessories,4.0,207.23,0.0,207.23,118.23,online,Standard,TOR-WH1,West,False,4.0,Consumer
O507086,C30759,2025-05-24 14:00:00,2025-05-26,2025-05-25,USB-C Hub,Accessories,1.0,57.22,0.1,51.5,36.52,B2B Sales,Express ,DAL-WH2,West,False,,SMB
O507087,C30001,2025-01-18 05:00:00,2025-01-23,2025-01-23,USB-C Hub,Accessories,1.0,45.64,0.0,45.64,27.15,B2B Sales,Standard,DAL-WH2,EU,False,4.0,smb
O507088,C30973,23/12/2025 09:00,2025-12-30,2026-01-01,USB-C Hub,Accessories,3.0,129.06,0.1,116.15,79.38,Online,Same Day,,west,False,,smb
O507089,C30864,2025-05-31 02:00:00,2025-06-06,2025-06-07,USB-C Hub,Accessories,1.0,52.1,0.2,41.68,28.75,B2B Sales,Express ,TOR-WH1,Central,False,5.0,Enterprise
O507090,C30018,2025-02-03 02:00:00,2025-02-07,2025-02-06,Webcam,Electronics,2.0,198.97,0.2,159.18,123.61,Online,Same Day,DAL-WH2,East,False,4.0,
O507091,C30338,2025-08-17 02:00:00,2025-08-19,2025-08-18,Printer Ink,Supplies,2.0,76.04,0.15,64.63,41.81,B2B Sales,Express ,DAL-WH2,East,False,4.0,SMB
O507092,C31058,2025-11-16 14:00:00,2025-11-18,2025-11-21,Mouse,Electronics,1.0,40.98,0.0,40.98,30.27,Online,Standard,DAL-WH2,EU,False,1.0,Consumer
O507093,C30072,2025-12-10 04:00:00,2025-12-16,2025-12-17,Printer Ink,Supplies,1.0,45.67,0.15,38.82,25.89,Retail,Standard,DAL-WH2,West,False,4.0,Enterprise
O507094,C31297,2025-09-18 04:00:00,2025-09-25,2025-09-24,Laptop Stand,Accessories,3.0,132.69,0.1,119.42,66.82,Retail,Standard,TOR-WH1,west,False,3.0,Consumer
O507095,C31088,2025-04-06 10:00:00,2025-04-09,04/09/2025,Mouse,Electronics,4.0,168.01,0.05,159.61,103.93,online,Express ,,west,False,4.0,Consumer
O507096,C31216,06/10/2025 06:00,2025-10-08,2025-10-10,Notebook Pack,Supplies,1.0,16.8,0.15,14.28,9.41,Retail,standard,DAL-WH2,East,False,4.0,Enterprise
O507097,C30956,2025-08-10 11:00:00,2025-08-13,2025-08-12,Office Chair,Furniture,3.0,766.46,0.2,613.17,384.4,online,Standard,,East,True,1.0,smb
O507098,C30418,2025-06-11 13:00:00,2025-06-18,2025-06-20,Office Chair,Furniture,2.0,406.92,0.0,406.92,297.21,B2B Sales,Express ,DAL-WH2,EU,False,3.0,Consumer
O507099,C31567,2025-03-26 10:00:00,2025-04-02,2025-04-03,Keyboard,Electronics,6.0,419.88,0.0,419.88,257.36,online,Standard,,west,False,4.0,Enterprise
O507100,C31233,2025-01-09 11:00:00,2025-01-13,2025-01-17,"Monitor 27""",Electronics,1.0,290.18,0.25,217.63,136.41,B2B Sales,Express ,TOR-WH1,west,False,4.0,SMB
O507101,C31739,2025-06-12 10:00:00,2025-06-15,2025-06-18,Keyboard,Electronics,2.0,187.32,0.25,140.49,110.24,online,standard,DAL-WH2,west,False,5.0,Enterprise
O507102,C30161,2025-05-11 22:00:00,2025-05-15,2025-05-15,Mouse,Electronics,1.0,40.52,0.1,36.47,22.81,Online,Standard,BER-WH3,West,False,2.0,Consumer
O507103,C30796,2025-01-02 09:00:00,2025-01-06,2025-01-09,Desk Lamp,Furniture,4.0,277.64,0.0,277.64,202.43,Marketplace,standard,DAL-WH2,Central,False,3.0,Enterprise
O507104,C31334,01/05/2025 19:00,2025-05-03,2025-05-07,Webcam,Electronics,5.0,553.73,0.05,526.04,397.64,Marketplace,Same Day,BER-WH3,Central,False,5.0,Consumer
O507105,C30492,2025-07-03 21:00:00,2025-07-05,2025-07-04,Keyboard,Electronics,4.0,276.67,0.05,262.84,203.85,Retail,Express,TOR-WH1,Central,True,3.0,SMB
O507106,C31096,2025-06-23 11:00:00,2025-06-27,06/30/2025,Office Chair,Furniture,1.0,220.96,0.0,220.96,158.46,online,Express ,TOR-WH1,West,False,3.0,Consumer
O507107,C30682,2025-01-01 16:00:00,2025-01-04,2025-01-04,USB-C Hub,Accessories,2.0,105.94,0.1,95.35,72.91,B2B Sales,standard,TOR-WH1,East,True,1.0,SMB
O507108,C30191,2025-06-22 03:00:00,2025-06-27,2025-06-26,USB-C Hub,Accessories,1.0,48.75,0.0,48.75,35.09,online,standard,TOR-WH1,East,False,3.0,Enterprise
O507109,C31539,2025-09-04 16:00:00,2025-09-09,2025-09-11,Webcam,Electronics,1.0,108.98,0.1,98.08,74.74,online,Standard,DAL-WH2,west,False,4.0,smb
O507110,C30750,2025-03-29 04:00:00,2025-04-05,2025-04-08,Keyboard,Electronics,1.0,68.35,0.0,68.35,46.23,Marketplace,Express,DAL-WH2,West,False,4.0,Enterprise
O507111,C31264,2025-06-09 06:00:00,2025-06-12,2025-06-16,Webcam,Electronics,4.0,483.94,0.2,387.15,254.67,online,Express ,TOR-WH1,EU,False,3.0,
O507112,C31244,16/09/2025 02:00,2025-09-18,2025-09-19,Desk Lamp,Furniture,1.0,52.82,0.0,52.82,35.41,B2B Sales,Standard,VAN-WH1,EU,False,3.0,
O507113,C30244,2025-11-29 01:00:00,2025-12-04,2025-12-08,Webcam,Electronics,4.0,398.38,0.1,358.54,228.13,Online,Same Day,VAN-WH1,EU,False,3.0,Enterprise
O507114,C30263,2025-02-03 17:00:00,2025-02-07,2025-02-10,Keyboard,Electronics,2.0,163.76,0.2,131.01,95.58,Retail,standard,DAL-WH2,west,False,4.0,
O507115,C31197,2025-07-01 11:00:00,2025-07-03,2025-07-02,Printer Ink,Supplies,2.0,93.31,0.05,88.64,66.51,Online,Standard,,EU,False,3.0,Enterprise
O507116,C30643,2025-09-01 22:00:00,2025-09-04,2025-09-04,"Monitor 27""",Electronics,2.0,653.4,0.05,620.73,464.21,online,Express,DAL-WH2,EU,False,4.0,
O507117,C30563,2025-08-20 19:00:00,2025-08-26,08/26/2025,USB-C Hub,Accessories,2.0,88.67,0.1,79.8,57.34,Retail,Express ,BER-WH3,East,False,2.0,SMB
O507118,C30073,2025-01-09 21:00:00,2025-01-13,2025-01-12,USB-C Hub,Accessories,2.0,104.47,0.2,83.58,47.11,Retail,Standard,TOR-WH1,EU,False,3.0,smb
O507119,C30747,2025-09-02 17:00:00,2025-09-06,2025-09-07,Mouse,Electronics,2.0,71.65,0.25,53.74,31.21,B2B Sales,Express,DAL-WH2,west,False,4.0,SMB
O507120,C31798,23/09/2025 10:00,2025-09-29,2025-10-02,Notebook Pack,Supplies,5.0,93.43,0.05,88.76,56.05,Online,Express,TOR-WH1,EU,False,4.0,
O507121,C30388,2025-03-30 09:00:00,2025-04-04,2025-04-04,Webcam,Electronics,3.0,301.35,0.2,241.08,147.58,B2B Sales,Standard,BER-WH3,EU,False,3.0,SMB
O507122,C30687,2025-10-16 15:00:00,2025-10-21,2025-10-20,Keyboard,Electronics,1.0,88.02,0.15,74.82,43.09,Marketplace,Express ,TOR-WH1,East,False,4.0,Consumer
O507123,C30703,2025-12-28 09:00:00,2026-01-03,2026-01-05,"Monitor 27""",Electronics,3.0,951.85,0.1,856.67,577.31,Marketplace,Express ,DAL-WH2,Central,False,4.0,smb
O507124,C30122,2025-12-18 20:00:00,2025-12-22,2025-12-31,Laptop Stand,Accessories,1.0,41.21,0.25,30.91,17.17,Marketplace,Standard,VAN-WH1,EU,True,1.0,
O507125,C30179,2025-09-27 07:00:00,2025-10-04,2025-10-08,Laptop Stand,Accessories,3.0,106.42,0.1,95.78,65.84,B2B Sales,Express,,west,False,3.0,smb
O507126,C30835,2025-12-17 22:00:00,2025-12-23,2025-12-25,Printer Ink,Supplies,2.0,108.09,0.05,102.69,66.62,Marketplace,Same Day,BER-WH3,Central,False,3.0,Enterprise
O507127,C31329,2025-11-10 21:00:00,2025-11-14,2025-11-13,Office Chair,Furniture,2.0,526.08,0.2,420.86,277.06,Online,Same Day,DAL-WH2,West,False,2.0,Enterprise
O507128,C30918,21/11/2025 22:00,2025-11-27,11/29/2025,Office Chair,Furniture,1.0,229.09,0.05,217.64,155.23,Online,Same Day,DAL-WH2,West,False,5.0,Enterprise
O507129,C31431,2025-07-26 01:00:00,2025-07-29,2025-07-28,Desk Lamp,Furniture,4.0,200.99,0.0,200.99,121.05,B2B Sales,Express,DAL-WH2,west,False,4.0,Enterprise
O507130,C30882,2025-04-20 03:00:00,2025-04-26,2025-04-27,Notebook Pack,Supplies,2.0,41.73,0.25,31.3,20.64,online,Express,VAN-WH1,EU,False,4.0,Enterprise
O507131,C31795,2025-01-04 11:00:00,2025-01-11,2025-01-15,Keyboard,Electronics,1.0,93.72,0.15,79.66,49.96,Online,Express,BER-WH3,East,False,4.0,Consumer
O507132,C30912,2025-09-12 13:00:00,2025-09-14,2025-09-16,Keyboard,Electronics,2.0,188.68,0.05,179.25,131.91,online,standard,VAN-WH1,West,False,2.0,smb
O507133,C30689,2025-10-17 07:00:00,2025-10-24,2025-10-27,USB-C Hub,Accessories,2.0,112.26,0.0,112.26,82.97,Retail,Express ,BER-WH3,Central,False,3.0,Consumer
O507134,C30951,2025-07-19 20:00:00,2025-07-25,2025-07-28,USB-C Hub,Accessories,2.0,102.79,0.05,97.65,75.61,online,Express,TOR-WH1,West,True,4.0,Consumer
O507135,C30037,2025-10-17 07:00:00,2025-10-23,2025-10-24,Mouse,Electronics,3.0,109.1,0.0,109.1,85.03,online,Express ,TOR-WH1,EU,False,4.0,smb
O507136,C30601,12/02/2025 03:00,2025-02-16,2025-02-17,Desk Lamp,Furniture,1.0,64.5,0.05,61.27,42.72,online,standard,TOR-WH1,EU,False,2.0,
O507137,C31392,2025-10-02 06:00:00,2025-10-07,2025-10-09,Desk Lamp,Furniture,1.0,51.14,0.25,38.36,28.09,online,Express,VAN-WH1,East,False,4.0,Consumer
O507138,C30646,2025-05-25 15:00:00,2025-05-29,2025-05-30,Desk Lamp,Furniture,3.0,153.73,0.0,153.73,87.06,Online,standard,,Central,False,2.0,smb
O507139,C31779,2025-07-04 16:00:00,2025-07-08,07/11/2025,USB-C Hub,Accessories,2.0,113.3,0.0,113.3,75.16,Online,Express,BER-WH3,West,False,5.0,Consumer
O507140,C30842,2025-06-29 07:00:00,2025-07-05,2025-07-09,USB-C Hub,Accessories,4.0,183.83,0.1,165.45,96.94,B2B Sales,standard,VAN-WH1,west,False,4.0,Enterprise
O507141,C30053,2025-01-31 11:00:00,2025-02-07,2025-02-08,Notebook Pack,Supplies,3.0,51.88,0.2,41.5,29.42,Marketplace,standard,VAN-WH1,Central,False,4.0,Consumer
O507142,C31499,2025-10-29 06:00:00,2025-11-05,2025-11-08,Office Chair,Furniture,1.0,284.6,0.05,270.37,163.46,B2B Sales,Same Day,,West,False,5.0,SMB
O507143,C30040,2025-09-04 01:00:00,2025-09-10,2025-09-12,Keyboard,Electronics,1.0,80.77,0.2,64.62,40.48,Marketplace,Standard,VAN-WH1,West,False,2.0,
O507144,C30130,13/09/2025 14:00,2025-09-18,2025-09-17,"Monitor 27""",Electronics,3.0,908.35,0.15,772.1,500.82,Retail,Express ,TOR-WH1,East,False,2.0,Enterprise
O507145,C31598,2025-01-19 22:00:00,2025-01-25,2025-01-25,Webcam,Electronics,3.0,325.79,0.25,244.34,164.09,Retail,Express,TOR-WH1,Central,False,1.0,
O507146,C30573,2025-12-23 13:00:00,2025-12-29,2025-12-28,Office Chair,Furniture,2.0,461.43,0.1,415.29,299.15,B2B Sales,standard,TOR-WH1,Central,False,4.0,Consumer
O507147,C31171,2025-05-04 15:00:00,2025-05-06,2025-05-05,Mouse,Electronics,1.0,43.59,0.15,37.05,25.05,Online,Standard,VAN-WH1,West,False,4.0,Enterprise
O507148,C31179,2025-05-30 14:00:00,2025-06-03,2025-06-02,Notebook Pack,Supplies,1.0,20.79,0.0,20.79,11.47,Marketplace,Standard,,West,False,4.0,Enterprise
O507149,C31070,2025-01-14 18:00:00,2025-01-19,2025-01-18,Desk Lamp,Furniture,1.0,60.18,0.15,51.15,34.6,Online,Express,BER-WH3,west,False,4.0,SMB
O507150,C30250,2025-11-06 18:00:00,2025-11-11,11/18/2025,Printer Ink,Supplies,2.0,104.11,0.2,83.29,59.8,Marketplace,standard,TOR-WH1,East,False,4.0,Enterprise
O507151,C31789,2025-07-12 19:00:00,2025-07-19,2025-07-22,Office Chair,Furniture,1.0,220.59,0.0,220.59,172.18,Marketplace,Standard,,west,False,4.0,
O507152,C30945,17/07/2025 20:00,2025-07-19,2025-07-18,USB-C Hub,Accessories,2.0,114.52,0.05,108.79,62.77,Marketplace,standard,DAL-WH2,East,True,1.0,
O507153,C31517,2025-03-13 10:00:00,2025-03-19,2025-03-18,Webcam,Electronics,2.0,220.06,0.0,220.06,156.24,Online,Standard,VAN-WH1,East,False,3.0,Consumer
O507154,C30093,2025-06-29 08:00:00,2025-07-01,2025-07-02,Keyboard,Electronics,3.0,266.12,0.25,199.59,139.27,Online,Same Day,BER-WH3,East,False,4.0,Consumer
O507155,C31740,2025-05-27 01:00:00,2025-06-01,2025-05-31,Keyboard,Electronics,5.0,402.99,0.2,322.39,247.88,Retail,Express,DAL-WH2,west,False,3.0,Consumer
O507156,C31556,2025-10-24 15:00:00,2025-10-30,2025-10-29,Desk Lamp,Furniture,4.0,206.71,0.25,155.03,115.87,B2B Sales,Express,VAN-WH1,East,False,2.0,Enterprise
O507157,C30464,2025-08-24 06:00:00,2025-08-26,2025-08-29,Keyboard,Electronics,1.0,87.09,0.15,74.03,45.72,B2B Sales,standard,,west,False,,Enterprise
O507158,C31747,2025-09-12 16:00:00,2025-09-18,2025-09-20,Notebook Pack,Supplies,2.0,42.85,0.1,38.57,21.62,online,standard,VAN-WH1,Central,False,,
O507159,C30261,2025-07-01 15:00:00,2025-07-05,2025-07-05,Keyboard,Electronics,5.0,430.62,0.2,344.5,203.52,B2B Sales,Express ,DAL-WH2,West,False,4.0,Consumer
O507160,C30397,19/09/2025 22:00,2025-09-21,2025-09-23,USB-C Hub,Accessories,3.0,153.33,0.1,138.0,110.38,Marketplace,Standard,DAL-WH2,EU,True,2.0,SMB
O507161,C30951,2025-12-03 06:00:00,2025-12-06,12/08/2025,Keyboard,Electronics,2.0,140.51,0.0,140.51,88.72,Retail,Same Day,VAN-WH1,East,False,3.0,Consumer
O507162,C31370,2025-03-02 08:00:00,2025-03-09,2025-03-13,Printer Ink,Supplies,4.0,181.57,0.1,163.41,107.88,Online,Same Day,,East,False,3.0,Enterprise
O507163,C30447,2025-02-01 03:00:00,2025-02-03,2025-02-03,Desk Lamp,Furniture,2.0,141.81,0.25,106.36,78.83,B2B Sales,Express,VAN-WH1,West,False,4.0,Enterprise
O507164,C30860,2025-12-02 02:00:00,2025-12-09,2025-12-09,"Monitor 27""",Electronics,4.0,1274.78,0.05,1211.04,913.89,Marketplace,Express,TOR-WH1,West,False,2.0,smb
O507165,C31462,2025-03-13 06:00:00,2025-03-15,2025-03-17,Printer Ink,Supplies,2.0,78.83,0.2,63.06,46.22,Retail,Express ,TOR-WH1,west,False,4.0,Consumer
O507166,C31242,2025-06-23 00:00:00,2025-06-30,2025-06-29,"Monitor 27""",Electronics,2.0,641.53,0.1,577.38,363.12,Retail,Standard,,west,False,3.0,Enterprise
O507167,C30265,2025-01-22 18:00:00,2025-01-24,2025-01-24,Office Chair,Furniture,3.0,802.94,0.1,722.65,513.72,Retail,Express,VAN-WH1,East,False,4.0,SMB
O507168,C30874,25/05/2025 19:00,2025-05-28,2025-05-29,Keyboard,Electronics,4.0,330.21,0.2,264.17,171.95,Online,Same Day,BER-WH3,EU,False,3.0,SMB
O507169,C30154,2025-08-07 04:00:00,2025-08-11,2025-08-11,Laptop Stand,Accessories,2.0,75.77,0.2,60.62,44.81,online,Same Day,TOR-WH1,East,False,3.0,Enterprise
O507170,C30609,2025-02-20 07:00:00,2025-02-27,2025-03-03,Office Chair,Furniture,1.0,207.59,0.1,186.83,131.2,Retail,standard,DAL-WH2,West,False,3.0,Enterprise
O507171,C30795,2025-05-14 06:00:00,2025-05-20,2025-05-23,Desk Lamp,Furniture,3.0,191.97,0.15,163.17,119.19,online,Same Day,VAN-WH1,EU,True,2.0,Consumer
O507172,C30494,2025-12-07 08:00:00,2025-12-13,12/16/2025,Mouse,Electronics,4.0,172.03,0.05,163.43,117.7,Marketplace,Standard,TOR-WH1,West,True,4.0,smb
O507173,C31681,2025-05-02 22:00:00,2025-05-06,2025-05-09,"Monitor 27""",Electronics,2.0,473.01,0.15,402.06,258.44,Online,standard,,West,False,3.0,Enterprise
O507174,C31328,2025-04-01 00:00:00,2025-04-08,2025-04-12,USB-C Hub,Accessories,3.0,128.22,0.1,115.4,72.98,online,standard,TOR-WH1,Central,False,3.0,Consumer
O507175,C30737,2025-08-11 09:00:00,2025-08-16,2025-08-18,Printer Ink,Supplies,4.0,186.52,0.05,177.19,136.71,online,Express,TOR-WH1,East,False,2.0,Enterprise
O507176,C31268,25/09/2025 04:00,2025-10-01,2025-10-03,Webcam,Electronics,2.0,208.23,0.0,208.23,162.51,Retail,Express,TOR-WH1,Central,False,4.0,
